link,name,price,condition,explanation,source,original_explanation,preprocessed_explanation,battery_percentage,battery_status,battery_replaced,storage,ram,has_box,has_charger,has_cable,has_earphones,accessories_complete,is_sim_free,sim_lock_status,network_restriction,has_scratches,screen_condition,body_condition,camera_condition,has_damage,face_id_working,touch_id_working,fully_functional,has_issues
https://buyee.jp/rakuma/item/2334aeb7e70e1d3b5ae88a6e4c53b40a?conversionType=service_page_search,富士通 らくらくホン F-42A docomo ブルー,"4,200 YEN",A little damaged/dirty,ボディ背面に使用感、スレはありますが画面には一切キズがない良いコンディションです。 サブ機や旧モデルからの切り替え、故障機の代替としてご検討ください。,rakuma,ボディ背面に使用感、スレはありますが画面には一切キズがない良いコンディションです。 サブ機や旧モデルからの切り替え、故障機の代替としてご検討ください。,ボディ背面に使用感、スレはありますが画面には一切キズがない良いコンディションです。 サブ機や旧モデルからの切り替え、故障機の代替としてご検討ください。,,,False,,,False,False,False,False,False,False,,,True,,used,,False,,,False,True
https://buyee.jp/rakuma/item/431b073c7dca624c7d3a9011518c7327?conversionType=service_page_search,美品 国内版 SIMフリー iPhone12 Pro Max 128GB ブルー,"59,900 YEN",No obvious damages/dirt,美品 国内版 SIMフリー iPhone12 Pro Max 128GB パシフィックブルー色 バッテリー 最大容量 99% IMEI番号 356720118637084 バージョン 18.7.1 auキャリヤよりSIMフリー済み端末です。 利用制限丸です。 液面と裏面は綺麗ですが、フレーム部分に細かな擦れがございます。 詳細は写真をご参照くださいませ。 こちらの商品は本体のみとなります。 初期化済み、アクティベート解除済み、動作確認済みです。 SIMフリー端末なのでほぼ全てSIMカードに対応可能です。,rakuma,美品 国内版 SIMフリー iPhone12 Pro Max 128GB パシフィックブルー色 バッテリー 最大容量 99% IMEI番号 356720118637084 バージョン 18.7.1 auキャリヤよりSIMフリー済み端末です。 利用制限丸です。 液面と裏面は綺麗ですが、フレーム部分に細かな擦れがございます。 詳細は写真をご参照くださいませ。 こちらの商品は本体のみとなります。 初期化済み、アクティベート解除済み、動作確認済みです。 SIMフリー端末なのでほぼ全てSIMカードに対応可能です。,美品 国内版 SIMフリー iPhone12 Pro Max 128GB パシフィックブルー色 バッテリー 最大容量 99% IMEI番号 356720118637084 バージョン 18.7.1 auキャリヤよりSIMフリー済み端末です。 利用制限丸です。 液面と裏面は綺麗ですが、フレーム部分に細かな擦れがございます。 詳細は写真をご参照くださいませ。 こちらの商品は本体のみとなります。 初期化済み、アクティベート解除済み、動作確認済みです。 SIMフリー端末なのでほぼ全てSIMカードに対応可能です。,99.0,,False,128GB,,False,False,False,False,False,True,unlocked,,True,,excellent,,False,,,True,False
https://buyee.jp/rakuma/item/987f539fe4f87bac36a15925b171f8dc?conversionType=service_page_search,アップル iPhone12 Pro 256GB シルバー SIMフリー,"40,000 YEN",No obvious damages/dirt,トリプルカメラ搭載のiPhone 12 Pro、シルバーの美しいデザイン。 - モデル: iPhone 12 Pro - カラー: シルバー - カメラ: トリプルカメラ - 状態: 本体のみ　細かい傷があります ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 12 pro スマートフォン カラー···シルバー 容量···256GB 機能不良···なし 購入したキャリア···SIMフリー 付属品···箱 バッテリー最大容量···79%以下 #アップル #MGMA3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,rakuma,トリプルカメラ搭載のiPhone 12 Pro、シルバーの美しいデザイン。 - モデル: iPhone 12 Pro - カラー: シルバー - カメラ: トリプルカメラ - 状態: 本体のみ　細かい傷があります ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 12 pro スマートフォン カラー···シルバー 容量···256GB 機能不良···なし 購入したキャリア···SIMフリー 付属品···箱 バッテリー最大容量···79%以下 #アップル #MGMA3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,トリプルカメラ搭載のiPhone 12 Pro、シルバーの美しいデザイン。 - モデル: iPhone 12 Pro - カラー: シルバー - カメラ: トリプルカメラ - 状態: 本体のみ 細かい傷があります ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 12 pro スマートフォン カラー···シルバー 容量···256GB 機能不良···なし 購入したキャリア···SIMフリー 付属品···箱 バッテリー最大容量···79%以下 #アップル #MGMA3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,79.0,,False,256GB,,False,False,False,False,False,True,unlocked,,True,,,scratched,False,,,False,False
https://buyee.jp/rakuma/item/91b9026478f784b20964851f452b94a7?conversionType=service_page_search,✨️大容量128G SIMフリー iPhone7本体✨,"8,000 YEN",Close to unused,IME→ 355846084131249 iPhone７本体 初期化済みのSIMはフリーです 付属品はないため 強化ガラスフィルを付けました 半年ほど 仕事用で使っていましたが 不要になった為お譲いたします。 綺麗だと思います 動作 タッチなど問題なし 画面割れ 大きく目立つ傷 汚れもありません 目視での確認です、ご理解お願いします 【ブランド】Apple 【モデル】iPhone 7 【カラー】ブラック 【ストレージ容量】128 【バッテリー残量】84% 【ネットワーク利用制限】ワイモバイル 【その他】SIMフリー よろしくお願いいたします！,rakuma,IME→ 355846084131249 iPhone７本体 初期化済みのSIMはフリーです 付属品はないため 強化ガラスフィルを付けました 半年ほど 仕事用で使っていましたが 不要になった為お譲いたします。 綺麗だと思います 動作 タッチなど問題なし 画面割れ 大きく目立つ傷 汚れもありません 目視での確認です、ご理解お願いします 【ブランド】Apple 【モデル】iPhone 7 【カラー】ブラック 【ストレージ容量】128 【バッテリー残量】84% 【ネットワーク利用制限】ワイモバイル 【その他】SIMフリー よろしくお願いいたします！,IME→ 355846084131249 iPhone7本体 初期化済みのSIMはフリーです 付属品はないため 強化ガラスフィルを付けました 半年ほど 仕事用で使っていましたが 不要になった為お譲いたします。 綺麗だと思います 動作 タッチなど問題なし 画面割れ 大きく目立つ傷 汚れもありません 目視での確認です、ご理解お願いします 【ブランド】Apple 【モデル】iPhone 7 【カラー】ブラック 【ストレージ容量】128 【バッテリー残量】84% 【ネットワーク利用制限】ワイモバイル 【その他】SIMフリー よろしくお願いいたします!,84.0,,False,,,False,False,False,False,False,True,unlocked,,True,cracked,excellent,,False,,,False,False
https://buyee.jp/rakuma/item/9edbc66b7feb11c680cef9f1a82ba95a?conversionType=service_page_search,SHARP AQUOS sense4 SH-41A ライトカッパー,"10,000 YEN",No obvious damages/dirt,「SHARP AQUOS sense4 SH-41A ライトカッパー」 SHARP 型番：SH-41A(GO) カラー：ライトカッパー 代表カラー：オレンジ OS種類：Android SIMフリー：有 SIM種類：nano-SIM ストレージ容量合計：64 GB バッテリー容量：4570.0 mAh メモリ容量（RAM）：4 GB 画面サイズ：5.8 in e-SIM対応の有無：無 機種・対応機種（スマートフォン）：AQUOS sense4 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：AQUOS 顔認証：有 指紋認証：有 手帳型ケースに入れて使用してました カバーガラスも使用してました そのまま送ります ほぼ室内で使用と高齢の方が使用のため 良い状態でお譲りできます。 #SHARP #SH-41A(GO) #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,rakuma,「SHARP AQUOS sense4 SH-41A ライトカッパー」 SHARP 型番：SH-41A(GO) カラー：ライトカッパー 代表カラー：オレンジ OS種類：Android SIMフリー：有 SIM種類：nano-SIM ストレージ容量合計：64 GB バッテリー容量：4570.0 mAh メモリ容量（RAM）：4 GB 画面サイズ：5.8 in e-SIM対応の有無：無 機種・対応機種（スマートフォン）：AQUOS sense4 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：AQUOS 顔認証：有 指紋認証：有 手帳型ケースに入れて使用してました カバーガラスも使用してました そのまま送ります ほぼ室内で使用と高齢の方が使用のため 良い状態でお譲りできます。 #SHARP #SH-41A(GO) #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,「SHARP AQUOS sense4 SH-41A ライトカッパー」 SHARP 型番:SH-41A(GO) カラー:ライトカッパー 代表カラー:オレンジ OS種類:Android SIMフリー:有 SIM種類:nano-SIM ストレージ容量合計:64 GB バッテリー容量:4570.0 mAh メモリ容量(RAM):4 GB 画面サイズ:5.8 in e-SIM対応の有無:無 機種・対応機種(スマートフォン):AQUOS sense4 SIMロック解除済:SIMロック解除済 おサイフケータイ:有 シリーズ名:AQUOS 顔認証:有 指紋認証:有 手帳型ケースに入れて使用してました カバーガラスも使用してました そのまま送ります ほぼ室内で使用と高齢の方が使用のため 良い状態でお譲りできます。 #SHARP #SH-41A(GO) #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,,,False,64GB,4GB,False,False,False,False,False,True,unlocked,,False,,,,False,True,True,False,False
https://buyee.jp/rakuma/item/1bce24db04d36b800ca9c133ca401958?conversionType=service_page_search,新品未開封　17 pro max 256 シルバー,"832,000 YEN",New/Unused,新品未開封　17 pro max 256 シルバー SIMフリー アップルストア一括購入,rakuma,新品未開封　17 pro max 256 シルバー SIMフリー アップルストア一括購入,新品未開封 17 pro max 256 シルバー SIMフリー アップルストア一括購入,,,False,,,False,False,False,False,False,True,unlocked,,False,,,,False,,,False,False
https://buyee.jp/rakuma/item/4488569ec4b08c854cb0df11c8a7767b?conversionType=service_page_search,ASUS　zenfone Max Pro M2  64GB SIMフリー,"4,855 YEN",A little damaged/dirty,某サイトで購入 今使っている　WIFIに接続出来ないので、お譲り致します。多分5Gに対応していない端末だからだと思います。 ASUS X01BDA 初期化してから発送致します。 画面右上にヒビ割れが御座います。 一応ジャンク品でお願い致します。 IMEI 352384101774794 352384101774786 Androidバージョン 9 #ASUS #zenfone,rakuma,某サイトで購入 今使っている　WIFIに接続出来ないので、お譲り致します。多分5Gに対応していない端末だからだと思います。 ASUS X01BDA 初期化してから発送致します。 画面右上にヒビ割れが御座います。 一応ジャンク品でお願い致します。 IMEI 352384101774794 352384101774786 Androidバージョン 9 #ASUS #zenfone,某サイトで購入 今使っている WIFIに接続出来ないので、お譲り致します。多分5Gに対応していない端末だからだと思います。 ASUS X01BDA 初期化してから発送致します。 画面右上にヒビ割れが御座います。 一応ジャンク品でお願い致します。 IMEI 352384101774794 352384101774786 Androidバージョン 9 #ASUS #zenfone,,,False,,,False,False,False,False,False,False,,,False,cracked,,,True,,,False,True
https://buyee.jp/rakuma/item/fc91c5d7f05c7eab0ff64eb39d965a24?conversionType=service_page_search,【新品未使用】moto g 05 motorola ミスティブルー,"15,500 YEN",New/Unused,新品未使用、未開封 ミスティブルー moto g 05 #Android #新品　#未使用　#未開封　#SIMフリー　#moto,rakuma,新品未使用、未開封 ミスティブルー moto g 05 #Android #新品　#未使用　#未開封　#SIMフリー　#moto,新品未使用、未開封 ミスティブルー moto g 05 #Android #新品 #未使用 #未開封 #SIMフリー #moto,,,False,,,False,False,False,False,False,True,unlocked,,False,,,,False,,,False,False
https://buyee.jp/rakuma/item/877e983deb133e82e05b5ca5bbcc7d3d?conversionType=service_page_search,アップル iPhone13 Pro 256GB グラファイト,"55,500 YEN",A little damaged/dirty,iPhone13 pro 256GBです。箱も付いております。何か気になることなどあればお気軽にコメントください！ 「アップル iPhone13 Pro 256GB グラファイト」 アップル 型番：MLUN3J/A カラー：グラファイト 代表カラー：ブラック CPUコア数：6.0 コア OS種類：iOS SIMフリー：有 SIM種類：eSIM|nano-SIM ストレージ容量合計：256 GB バッテリー容量：3095.0 mAh メモリ容量（RAM）：6.0 GB 画面サイズ：6.1 in 5G対応可否：可 e-SIM対応の有無：有 機種・対応機種（スマートフォン）：iPhone 13 Pro Max SIMロック解除可：不可 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：iPhone（アップル） 顔認証：有 指紋認証：無 有効画素数（サブ）：1200 万画素 Bluetooth対応：有 #アップル #MLUN3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,rakuma,iPhone13 pro 256GBです。箱も付いております。何か気になることなどあればお気軽にコメントください！ 「アップル iPhone13 Pro 256GB グラファイト」 アップル 型番：MLUN3J/A カラー：グラファイト 代表カラー：ブラック CPUコア数：6.0 コア OS種類：iOS SIMフリー：有 SIM種類：eSIM|nano-SIM ストレージ容量合計：256 GB バッテリー容量：3095.0 mAh メモリ容量（RAM）：6.0 GB 画面サイズ：6.1 in 5G対応可否：可 e-SIM対応の有無：有 機種・対応機種（スマートフォン）：iPhone 13 Pro Max SIMロック解除可：不可 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：iPhone（アップル） 顔認証：有 指紋認証：無 有効画素数（サブ）：1200 万画素 Bluetooth対応：有 #アップル #MLUN3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,iPhone13 pro 256GBです。箱も付いております。何か気になることなどあればお気軽にコメントください! 「アップル iPhone13 Pro 256GB グラファイト」 アップル 型番:MLUN3J/A カラー:グラファイト 代表カラー:ブラック CPUコア数:6.0 コア OS種類:iOS SIMフリー:有 SIM種類:eSIM|nano-SIM ストレージ容量合計:256 GB バッテリー容量:3095.0 mAh メモリ容量(RAM):6.0 GB 画面サイズ:6.1 in 5G対応可否:可 e-SIM対応の有無:有 機種・対応機種(スマートフォン):iPhone 13 Pro Max SIMロック解除可:不可 SIMロック解除済:SIMロック解除済 おサイフケータイ:有 シリーズ名:iPhone(アップル) 顔認証:有 指紋認証:無 有効画素数(サブ):1200 万画素 Bluetooth対応:有 #アップル #MLUN3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,,,False,256GB,,True,False,False,False,False,True,unlocked,,False,,,,False,True,True,False,False
https://buyee.jp/rakuma/item/6a5a3a26334e2e3506efa2a4335dcba2?conversionType=service_page_search,Redmi A5 (3GB/64GB) Midnight Black,"8,900 YEN",Close to unused,ほぼ新品です。1〜2回のみ使用しましたが、自分には合わなかったため出品します。 動作良好、目立つキズなし。箱・付属品あり（写真参照）。 即購入OK、丁寧に発送します。,rakuma,ほぼ新品です。1〜2回のみ使用しましたが、自分には合わなかったため出品します。 動作良好、目立つキズなし。箱・付属品あり（写真参照）。 即購入OK、丁寧に発送します。,ほぼ新品です。1〜2回のみ使用しましたが、自分には合わなかったため出品します。 動作良好、目立つキズなし。箱・付属品あり(写真参照)。 即購入OK、丁寧に発送します。,,,False,,,True,False,False,False,True,False,,,True,,good,,False,,,False,False
https://buyee.jp/rakuma/item/3fda3048379908f3432272d05e331bd1?conversionType=service_page_search,iPhoneSE第2世代 256GB SIMフリー,"18,500 YEN",No obvious damages/dirt,シリーズ···iPhone 機種名···iPhone SE 第2世代 (SE2) スマートフォン カラー···ホワイト 容量···256GB 機能不良···なし バッテリー100社外にて交換 特に不具合は、ありませんでした 他に気になることがありましたらコメントよろしくお願い致します 即購入可能 匿名配送,rakuma,シリーズ···iPhone 機種名···iPhone SE 第2世代 (SE2) スマートフォン カラー···ホワイト 容量···256GB 機能不良···なし バッテリー100社外にて交換 特に不具合は、ありませんでした 他に気になることがありましたらコメントよろしくお願い致します 即購入可能 匿名配送,シリーズ···iPhone 機種名···iPhone SE 第2世代 (SE2) スマートフォン カラー···ホワイト 容量···256GB 機能不良···なし バッテリー100社外にて交換 特に不具合は、ありませんでした 他に気になることがありましたらコメントよろしくお願い致します 即購入可能 匿名配送,,,True,256GB,,False,False,False,False,False,False,,,False,,,,False,,,False,False
https://buyee.jp/rakuma/item/61371180604e8fae97d497bdc1aed2fe?conversionType=service_page_search,iPhone16e 128GB SIMフリー ブラックチタニウム,"93,800 YEN",New/Unused,iPhone16e 128GB新品未開封　　　　　ブラックチタニウム ■品名：iPhone16e 128GB SIMフリー ■色　ブラックチタニウム ■状態：新品未開封　Appleオンラインstore購入品　初期不良等はAppleでのご対応お願い致します。すり替え防止の為に返品、返金、交換はできませんのでご了承ください。ラクマのクロネコ宅急便で発送致しますのでよろしくお願い致します。24時間以内の受け取り評価よろしくお願い致します、ご希望ありましたら（ゆうパックも可能です）よろしくお願い致します。,rakuma,iPhone16e 128GB新品未開封　　　　　ブラックチタニウム ■品名：iPhone16e 128GB SIMフリー ■色　ブラックチタニウム ■状態：新品未開封　Appleオンラインstore購入品　初期不良等はAppleでのご対応お願い致します。すり替え防止の為に返品、返金、交換はできませんのでご了承ください。ラクマのクロネコ宅急便で発送致しますのでよろしくお願い致します。24時間以内の受け取り評価よろしくお願い致します、ご希望ありましたら（ゆうパックも可能です）よろしくお願い致します。,iPhone16e 128GB新品未開封 ブラックチタニウム ■品名:iPhone16e 128GB SIMフリー ■色 ブラックチタニウム ■状態:新品未開封 Appleオンラインstore購入品 初期不良等はAppleでのご対応お願い致します。すり替え防止の為に返品、返金、交換はできませんのでご了承ください。ラクマのクロネコ宅急便で発送致しますのでよろしくお願い致します。24時間以内の受け取り評価よろしくお願い致します、ご希望ありましたら(ゆうパックも可能です)よろしくお願い致します。,,,False,128GB,,False,False,False,False,False,True,unlocked,,False,,,,False,,,False,False
https://buyee.jp/rakuma/item/c0d48643a28f771915183b9535e53f78?conversionType=service_page_search,iPhone14ProMAX バッテリー79%,"90,000 YEN",No obvious damages/dirt,最後まで読んでください。 ディープパープルのiPhone 14 Pro Max、128GBストレージ搭載。 - モデル: iPhone 14 Pro Max - ストレージ容量: 128GB - カラー: ディープパープル ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 14 Pro Max スマートフォン カラー···ディープパープル 容量···128GB 残債はありますが、売上が入り次第ショップに 支払います。 バッテリー:78% 画面交換済み 値引きはしません。,rakuma,最後まで読んでください。 ディープパープルのiPhone 14 Pro Max、128GBストレージ搭載。 - モデル: iPhone 14 Pro Max - ストレージ容量: 128GB - カラー: ディープパープル ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 14 Pro Max スマートフォン カラー···ディープパープル 容量···128GB 残債はありますが、売上が入り次第ショップに 支払います。 バッテリー:78% 画面交換済み 値引きはしません。,最後まで読んでください。 ディープパープルのiPhone 14 Pro Max、128GBストレージ搭載。 - モデル: iPhone 14 Pro Max - ストレージ容量: 128GB - カラー: ディープパープル ご覧いただきありがとうございます。 シリーズ···iPhone 機種名···iPhone 14 Pro Max スマートフォン カラー···ディープパープル 容量···128GB 残債はありますが、売上が入り次第ショップに 支払います。 バッテリー:78% 画面交換済み 値引きはしません。,78.0,,True,128GB,,False,False,False,False,False,False,,,False,,,,False,,,False,False
https://buyee.jp/rakuma/item/b8661f2094c484fddc70aaf998a2fb5d?conversionType=service_page_search,iPhone7 128G SIMフリー,"6,500 YEN",No obvious damages/dirt,iPhone7 MNCM2J/Aです。 基本的な動作確認はしています。 初期化済(アクティベーションロック解除含) ネットワーク利用制限◯ (→残債無) 128G 本体のみ IMEIは写真を参照願います。 SIMロック解除実施済(yモバイル) Rakutenモバイルで確認済 バッテリーの状態は100%の表示です。 iOS15(この機種の最新) 液晶面保護シートしています。 画面右下液晶不良(黒ずみ)あります。 上記ご理解の上、お願いします。 シリーズ···iPhone 機種名···iPhone 7 スマートフォン カラー···ゴールド 容量···128GB 機能不良···あり,rakuma,iPhone7 MNCM2J/Aです。 基本的な動作確認はしています。 初期化済(アクティベーションロック解除含) ネットワーク利用制限◯ (→残債無) 128G 本体のみ IMEIは写真を参照願います。 SIMロック解除実施済(yモバイル) Rakutenモバイルで確認済 バッテリーの状態は100%の表示です。 iOS15(この機種の最新) 液晶面保護シートしています。 画面右下液晶不良(黒ずみ)あります。 上記ご理解の上、お願いします。 シリーズ···iPhone 機種名···iPhone 7 スマートフォン カラー···ゴールド 容量···128GB 機能不良···あり,iPhone7 MNCM2J/Aです。 基本的な動作確認はしています。 初期化済(アクティベーションロック解除含) ネットワーク利用制限◯ (→残債無) 128G 本体のみ IMEIは写真を参照願います。 SIMロック解除実施済(yモバイル) Rakutenモバイルで確認済 バッテリーの状態は100%の表示です。 iOS15(この機種の最新) 液晶面保護シートしています。 画面右下液晶不良(黒ずみ)あります。 上記ご理解の上、お願いします。 シリーズ···iPhone 機種名···iPhone 7 スマートフォン カラー···ゴールド 容量···128GB 機能不良···あり,100.0,,False,128GB,,False,False,False,False,False,True,unlocked,none,False,,,,True,,,True,False
https://buyee.jp/rakuma/item/2a0cd32758f856f9ea8b4485ac77035b?conversionType=service_page_search,iPhone SE3 (第3世代)　64GB　SIMフリー,"19,000 YEN",No obvious damages/dirt,機種名···iPhone SE (第3世代) 容量···64GB IMEI：  35 517249 452886 0 色  ブラック 買い替えに伴い出品いたします。 完動品です。動作不良や非正規店での修理歴は一切ありません。 初期化済み。 バッテリーはリセット直前で86%ありました（写真撮る前にリセットしたので、写真はありません） 使用に伴い、ケース、画面保護ガラスを着用していたため、基本傷等はありませんが、カメラレンズの縁（ケースでカバーできない部分）に、細かい傷があります。（写真参照） SIMロックは解除されています。（画面表示上、SIMロックなしとなっています） 付属品、本体・正規箱・充電ケーブル・ピン,rakuma,機種名···iPhone SE (第3世代) 容量···64GB IMEI：  35 517249 452886 0 色  ブラック 買い替えに伴い出品いたします。 完動品です。動作不良や非正規店での修理歴は一切ありません。 初期化済み。 バッテリーはリセット直前で86%ありました（写真撮る前にリセットしたので、写真はありません） 使用に伴い、ケース、画面保護ガラスを着用していたため、基本傷等はありませんが、カメラレンズの縁（ケースでカバーできない部分）に、細かい傷があります。（写真参照） SIMロックは解除されています。（画面表示上、SIMロックなしとなっています） 付属品、本体・正規箱・充電ケーブル・ピン,機種名···iPhone SE (第3世代) 容量···64GB IMEI: 35 517249 452886 0 色 ブラック 買い替えに伴い出品いたします。 完動品です。動作不良や非正規店での修理歴は一切ありません。 初期化済み。 バッテリーはリセット直前で86%ありました(写真撮る前にリセットしたので、写真はありません) 使用に伴い、ケース、画面保護ガラスを着用していたため、基本傷等はありませんが、カメラレンズの縁(ケースでカバーできない部分)に、細かい傷があります。(写真参照) SIMロックは解除されています。(画面表示上、SIMロックなしとなっています) 付属品、本体・正規箱・充電ケーブル・ピン,86.0,,False,64GB,,False,False,True,False,False,True,unlocked,,True,scratched,,scratched,False,,,True,False
https://buyee.jp/rakuma/item/39fa17f28c8a81ee45fd0b52e546011a?conversionType=service_page_search,アップル iPhone13 mini 128GB SIMフリー　グリーン,"36,000 YEN",No obvious damages/dirt,ご覧いただきありがとうございます。 購入直後にケースに入れ、前面とレンズに保護ガラスを貼りましたので、比較的綺麗な状態です。 1番目立つものは画像6枚目です。 画像8枚目の上部、うっすら横に線が入っていますが、保護ガラスに入っているもので本体は無傷です。 バッテリーは84%の時、本年3/15に他社バッテリーに交換しましたが、体感はあまり変わらないような感じです。バッテリーの状態は100パーセントの表示のまま変わることはなさそうですので、その点、ご了承ください。 動作不良は特になく、丁寧に扱っておりました(^^)。 前面ガラスの新品をガイド付きでおつけします。 貼ったまま発送いたしますのでお取替えいただければと思います。 本体のみ、宅急便コンパクトの箱型で発送いたします。 中古ですので十分にご検討いただき、ご納得の上でご購入ください。 #iPhone13mini #13ミニ アップル 型番：MNFC3J/A カラー：グリーン 代表カラー：グリーン CPUコア数：6.0 コア OS種類：iOS SIMフリー：有 SIM種類：eSIM|nano-SIM ストレージ容量合計：128 GB バッテリー容量：2406.0 mAh メモリ容量（RAM）：4.0 GB 画面サイズ：5.4 in 5G対応可否：可 e-SIM対応の有無：有 機種・対応機種（スマートフォン）：iPhone 13 mini SIMロック解除可：不可 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：iPhone（アップル） 顔認証：有 指紋認証：無 有効画素数（サブ）：1200.0 万画素 #アップル #MNFC3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,rakuma,ご覧いただきありがとうございます。 購入直後にケースに入れ、前面とレンズに保護ガラスを貼りましたので、比較的綺麗な状態です。 1番目立つものは画像6枚目です。 画像8枚目の上部、うっすら横に線が入っていますが、保護ガラスに入っているもので本体は無傷です。 バッテリーは84%の時、本年3/15に他社バッテリーに交換しましたが、体感はあまり変わらないような感じです。バッテリーの状態は100パーセントの表示のまま変わることはなさそうですので、その点、ご了承ください。 動作不良は特になく、丁寧に扱っておりました(^^)。 前面ガラスの新品をガイド付きでおつけします。 貼ったまま発送いたしますのでお取替えいただければと思います。 本体のみ、宅急便コンパクトの箱型で発送いたします。 中古ですので十分にご検討いただき、ご納得の上でご購入ください。 #iPhone13mini #13ミニ アップル 型番：MNFC3J/A カラー：グリーン 代表カラー：グリーン CPUコア数：6.0 コア OS種類：iOS SIMフリー：有 SIM種類：eSIM|nano-SIM ストレージ容量合計：128 GB バッテリー容量：2406.0 mAh メモリ容量（RAM）：4.0 GB 画面サイズ：5.4 in 5G対応可否：可 e-SIM対応の有無：有 機種・対応機種（スマートフォン）：iPhone 13 mini SIMロック解除可：不可 SIMロック解除済：SIMロック解除済 おサイフケータイ：有 シリーズ名：iPhone（アップル） 顔認証：有 指紋認証：無 有効画素数（サブ）：1200.0 万画素 #アップル #MNFC3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,ご覧いただきありがとうございます。 購入直後にケースに入れ、前面とレンズに保護ガラスを貼りましたので、比較的綺麗な状態です。 1番目立つものは画像6枚目です。 画像8枚目の上部、うっすら横に線が入っていますが、保護ガラスに入っているもので本体は無傷です。 バッテリーは84%の時、本年3/15に他社バッテリーに交換しましたが、体感はあまり変わらないような感じです。バッテリーの状態は100パーセントの表示のまま変わることはなさそうですので、その点、ご了承ください。 動作不良は特になく、丁寧に扱っておりました(^^)。 前面ガラスの新品をガイド付きでおつけします。 貼ったまま発送いたしますのでお取替えいただければと思います。 本体のみ、宅急便コンパクトの箱型で発送いたします。 中古ですので十分にご検討いただき、ご納得の上でご購入ください。 #iPhone13mini #13ミニ アップル 型番:MNFC3J/A カラー:グリーン 代表カラー:グリーン CPUコア数:6.0 コア OS種類:iOS SIMフリー:有 SIM種類:eSIM|nano-SIM ストレージ容量合計:128 GB バッテリー容量:2406.0 mAh メモリ容量(RAM):4.0 GB 画面サイズ:5.4 in 5G対応可否:可 e-SIM対応の有無:有 機種・対応機種(スマートフォン):iPhone 13 mini SIMロック解除可:不可 SIMロック解除済:SIMロック解除済 おサイフケータイ:有 シリーズ名:iPhone(アップル) 顔認証:有 指紋認証:無 有効画素数(サブ):1200.0 万画素 #アップル #MNFC3J/A #スマホ/家電/カメラ #スマートフォン/携帯電話 #スマートフォン本体,84.0,,True,128GB,,False,False,False,False,False,True,unlocked,,True,,excellent,,False,False,False,False,False
